GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013
0500000US18085,18085,"Kosciusko County, Indiana",77358,77356,77348,77381,77678,77963
0500000US18087,18087,"LaGrange County, Indiana",37128,37128,37162,37464,37575,37996
0500000US18089,18089,"Lake County, Indiana",496005,496005,496052,494833,493118,491456
0500000US18091,18091,"LaPorte County, Indiana",111467,111467,111404,111205,111197,111281
0500000US18093,18093,"Lawrence County, Indiana",46134,46134,46146,46076,46062,45844
0500000US18095,18095,"Madison County, Indiana",131636,131636,131645,131098,130311,130482
0500000US18097,18097,"Marion County, Indiana",903393,903393,904750,910900,918887,928281
0500000US18099,18099,"Marshall County, Indiana",47051,47051,47008,47005,47035,47109
0500000US18101,18101,"Martin County, Indiana",10334,10328,10330,10296,10261,10160
0500000US18103,18103,"Miami County, Indiana",36903,36903,36786,36589,36480,36140
0500000US18105,18105,"Monroe County, Indiana",137974,137969,138522,140305,141255,141888
0500000US18107,18107,"Montgomery County, Indiana",38124,38124,38099,38374,38245,38177
0500000US18109,18109,"Morgan County, Indiana",68894,68894,69111,69209,69399,69782
0500000US18111,18111,"Newton County, Indiana",14244,14244,14262,14132,14065,14087
0500000US18113,18113,"Noble County, Indiana",47536,47536,47475,47465,47462,47570
0500000US18115,18115,"Ohio County, Indiana",6128,6128,6110,6074,6065,5994
0500000US18117,18117,"Orange County, Indiana",19840,19840,19818,19912,19712,19773
0500000US18119,18119,"Owen County, Indiana",21575,21580,21582,21538,21372,21201
0500000US18121,18121,"Parke County, Indiana",17339,17341,17285,17123,17107,17202
0500000US18123,18123,"Perry County, Indiana",19338,19338,19422,19474,19466,19558
0500000US18125,18125,"Pike County, Indiana",12845,12844,12849,12745,12785,12683
0500000US18127,18127,"Porter County, Indiana",164343,164343,164512,165520,165681,166557
0500000US18129,18129,"Posey County, Indiana",25910,25910,25874,25673,25589,25486
0500000US18131,18131,"Pulaski County, Indiana",13402,13402,13345,13292,13072,13007
0500000US18133,18133,"Putnam County, Indiana",37963,37963,37936,37858,37645,37505
0500000US18135,18135,"Randolph County, Indiana",26171,26171,26164,25997,25848,25627
0500000US18137,18137,"Ripley County, Indiana",28818,28818,28813,28730,28504,28419
0500000US18139,18139,"Rush County, Indiana",17392,17392,17367,17327,17127,17004
0500000US18141,18141,"St. Joseph County, Indiana",266931,266929,266772,266703,266461,266709
0500000US18143,18143,"Scott County, Indiana",24181,24181,24193,24002,23845,23972
0500000US18145,18145,"Shelby County, Indiana",44436,44436,44371,44403,44499,44729
0500000US18147,18147,"Spencer County, Indiana",20952,20952,20887,21075,20900,20944
0500000US18149,18149,"Starke County, Indiana",23363,23363,23368,23226,23203,23197
0500000US18151,18151,"Steuben County, Indiana",34185,34185,34138,34079,34180,34358
0500000US18153,18153,"Sullivan County, Indiana",21475,21475,21421,21250,21229,21223
0500000US18155,18155,"Switzerland County, Indiana",10613,10613,10622,10563,10416,10526
0500000US18157,18157,"Tippecanoe County, Indiana",172780,172780,172980,175263,177786,180174
0500000US18159,18159,"Tipton County, Indiana",15936,15936,15875,15844,15756,15650
0500000US18161,18161,"Union County, Indiana",7516,7516,7531,7475,7349,7277
0500000US18163,18163,"Vanderburgh County, Indiana",179703,179703,179773,180284,180713,181398
0500000US18165,18165,"Vermillion County, Indiana",16212,16212,16143,16127,15965,15878
0500000US18167,18167,"Vigo County, Indiana",107848,107848,107873,108293,108534,108291
0500000US18169,18169,"Wabash County, Indiana",32888,32888,32852,32584,32422,32358
0500000US18171,18171,"Warren County, Indiana",8508,8508,8503,8476,8391,8415
0500000US18173,18173,"Warrick County, Indiana",59689,59689,59863,60262,60445,61049
0500000US18175,18175,"Washington County, Indiana",28262,28262,28289,28193,27916,27780
0500000US18177,18177,"Wayne County, Indiana",68917,68917,68877,68752,68279,67893
0500000US18179,18179,"Wells County, Indiana",27636,27636,27660,27724,27718,27814
0500000US18181,18181,"White County, Indiana",24643,24643,24679,24534,24456,24466
0500000US18183,18183,"Whitley County, Indiana",33292,33292,33338,33302,33312,33294
0500000US19001,19001,"Adair County, Iowa",7682,7682,7692,7585,7515,7472
0500000US19003,19003,"Adams County, Iowa",4029,4029,4023,3994,3907,3894
0500000US19005,19005,"Allamakee County, Iowa",14330,14330,14344,14231,14203,14169
0500000US19007,19007,"Appanoose County, Iowa",12887,12887,12869,12869,12715,12692
0500000US19009,19009,"Audubon County, Iowa",6119,6119,6107,6016,5876,5873
0500000US19011,19011,"Benton County, Iowa",26076,26076,26059,26132,25849,25699
0500000US19013,19013,"Black Hawk County, Iowa",131090,131090,131160,131401,131638,132546
0500000US19015,19015,"Boone County, Iowa",26306,26306,26274,26335,26217,26364
0500000US19017,19017,"Bremer County, Iowa",24276,24276,24284,24371,24472,24624
0500000US19019,19019,"Buchanan County, Iowa",20958,20958,20945,20885,20946,20976
0500000US19021,19021,"Buena Vista County, Iowa",20260,20260,20334,20284,20562,20567
0500000US19023,19023,"Butler County, Iowa",14867,14867,14901,14948,14976,15021
0500000US19025,19025,"Calhoun County, Iowa",9670,10177,10162,10059,9928,9926
0500000US19027,19027,"Carroll County, Iowa",20816,20816,20827,20837,20653,20598
0500000US19029,19029,"Cass County, Iowa",13956,13956,13928,13774,13716,13598
0500000US19031,19031,"Cedar County, Iowa",18499,18499,18514,18453,18440,18393
0500000US19033,19033,"Cerro Gordo County, Iowa",44151,44151,44102,43986,43758,43575
0500000US19035,19035,"Cherokee County, Iowa",12072,12072,12130,12047,11992,11945
0500000US19037,19037,"Chickasaw County, Iowa",12439,12439,12415,12411,12284,12321
0500000US19039,19039,"Clarke County, Iowa",9286,9286,9302,9313,9389,9325
0500000US19041,19041,"Clay County, Iowa",16667,16667,16626,16603,16591,16491
0500000US19043,19043,"Clayton County, Iowa",18129,18129,18090,17989,17911,17773
0500000US19045,19045,"Clinton County, Iowa",49116,49116,49107,49098,48708,48420
0500000US19047,19047,"Crawford County, Iowa",17096,17096,17129,17218,17301,17434
0500000US19049,19049,"Dallas County, Iowa",66135,66135,66669,69732,72098,74641
0500000US19051,19051,"Davis County, Iowa",8753,8753,8791,8774,8716,8791
0500000US19053,19053,"Decatur County, Iowa",8457,8457,8415,8245,8237,8136
0500000US19055,19055,"Delaware County, Iowa",17764,17764,17775,17657,17604,17534
0500000US19057,19057,"Des Moines County, Iowa",40325,40325,40252,40088,40305,40480
0500000US19059,19059,"Dickinson County, Iowa",16667,16667,16659,16864,16946,16955
0500000US19061,19061,"Dubuque County, Iowa",93653,93653,93887,94460,95062,95697
0500000US19063,19063,"Emmet County, Iowa",10302,10302,10279,10072,9997,9996
0500000US19065,19065,"Fayette County, Iowa",20880,20880,20873,20974,20822,20502
0500000US19067,19067,"Floyd County, Iowa",16303,16303,16320,16113,16112,16092
0500000US19069,19069,"Franklin County, Iowa",10680,10680,10685,10684,10540,10548
0500000US19071,19071,"Fremont County, Iowa",7441,7441,7421,7361,7142,7080
0500000US19073,19073,"Greene County, Iowa",9336,9336,9330,9305,9172,9139
0500000US19075,19075,"Grundy County, Iowa",12453,12453,12444,12449,12426,12314
0500000US19077,19077,"Guthrie County, Iowa",10954,10954,10943,10865,10782,10687
0500000US19079,19079,"Hamilton County, Iowa",15673,15673,15630,15450,15300,15312
0500000US19081,19081,"Hancock County, Iowa",11341,11341,11306,11277,11168,11094
0500000US19083,19083,"Hardin County, Iowa",17534,17534,17530,17382,17376,17441
0500000US19085,19085,"Harrison County, Iowa",14928,14928,14915,14795,14532,14431
0500000US19087,19087,"Henry County, Iowa",20145,20145,20121,20299,20097,20222
0500000US19089,19089,"Howard County, Iowa",9566,9566,9557,9550,9598,9526
0500000US19091,19091,"Humboldt County, Iowa",9815,9814,9803,9803,9742,9688
0500000US19093,19093,"Ida County, Iowa",7089,7089,7069,7084,7110,7141
0500000US19095,19095,"Iowa County, Iowa",16355,16355,16319,16336,16223,16330
0500000US19097,19097,"Jackson County, Iowa",19848,19848,19829,19721,19705,19587
0500000US19099,19099,"Jasper County, Iowa",36842,36842,36806,36624,36598,36641
0500000US19101,19101,"Jefferson County, Iowa",16843,16843,16787,16843,16777,16810
0500000US19103,19103,"Johnson County, Iowa",130882,130882,131244,133477,136428,139155
0500000US19105,19105,"Jones County, Iowa",20638,20638,20685,20731,20594,20611
0500000US19107,19107,"Keokuk County, Iowa",10511,10511,10500,10368,10390,10329
0500000US19109,19109,"Kossuth County, Iowa",15543,15543,15514,15367,15352,15321
0500000US19111,19111,"Lee County, Iowa",35862,35862,35863,35621,35660,35682
0500000US19113,19113,"Linn County, Iowa",211226,211226,211618,213993,215185,216111
0500000US19115,19115,"Louisa County, Iowa",11387,11387,11371,11365,11305,11282
0500000US19117,19117,"Lucas County, Iowa",8898,8898,8896,8841,8769,8746
0500000US19119,19119,"Lyon County, Iowa",11581,11581,11560,11693,11772,11712
0500000US19121,19121,"Madison County, Iowa",15679,15679,15721,15722,15628,15448
0500000US19123,19123,"Mahaska County, Iowa",22381,22381,22394,22516,22447,22417
0500000US19125,19125,"Marion County, Iowa",33309,33309,33244,33302,33322,33252
0500000US19127,19127,"Marshall County, Iowa",40648,40648,40679,40967,41078,40994
0500000US19129,19129,"Mills County, Iowa",15059,15059,15073,15015,14876,14896
0500000US19131,19131,"Mitchell County, Iowa",10776,10772,10788,10706,10727,10709
0500000US19133,19133,"Monona County, Iowa",9243,9243,9240,9269,9165,9121
0500000US19135,19135,"Monroe County, Iowa",7970,7970,7984,8052,8080,8012
0500000US19137,19137,"Montgomery County, Iowa",10740,10740,10694,10650,10552,10424
0500000US19139,19139,"Muscatine County, Iowa",42745,42745,42751,42763,42859,42836
0500000US19141,19141,"O'Brien County, Iowa",14398,14398,14400,14206,14185,14044
0500000US19143,19143,"Osceola County, Iowa",6462,6462,6449,6306,6199,6211
0500000US19145,19145,"Page County, Iowa",15932,15932,15926,15920,15746,15713
0500000US19147,19147,"Palo Alto County, Iowa",9421,9421,9397,9372,9298,9185
0500000US19149,19149,"Plymouth County, Iowa",24986,24981,24965,24875,24912,24957
0500000US19151,19151,"Pocahontas County, Iowa",7310,7310,7284,7217,7166,7154
0500000US19153,19153,"Polk County, Iowa",430640,430640,432304,437809,444009,451677
0500000US19155,19155,"Pottawattamie County, Iowa",93158,93158,93398,93474,92817,92728
0500000US19157,19157,"Poweshiek County, Iowa",18914,18914,18898,18837,18728,18601
0500000US19159,19159,"Ringgold County, Iowa",5131,5131,5131,5110,5102,5072
0500000US19161,19161,"Sac County, Iowa",10350,10350,10342,10216,10166,10071
0500000US19163,19163,"Scott County, Iowa",165224,165224,165762,166995,168676,170385
0500000US19165,19165,"Shelby County, Iowa",12167,12167,12167,12057,12089,11961
0500000US19167,19167,"Sioux County, Iowa",33704,33704,33716,34029,34370,34547
0500000US19169,19169,"Story County, Iowa",89542,89542,89595,90834,91630,92406
0500000US19171,19171,"Tama County, Iowa",17767,17767,17725,17628,17542,17576
0500000US19173,19173,"Taylor County, Iowa",6317,6317,6308,6252,6206,6161
0500000US19175,19175,"Union County, Iowa",12534,12534,12503,12537,12584,12583
0500000US19177,19177,"Van Buren County, Iowa",7570,7570,7560,7500,7459,7436
0500000US19179,19179,"Wapello County, Iowa",35625,35625,35650,35444,35381,35391
0500000US19181,19181,"Warren County, Iowa",46225,46225,46318,46651,46926,47336
0500000US19183,19183,"Washington County, Iowa",21704,21704,21697,21826,21942,22015
0500000US19185,19185,"Wayne County, Iowa",6403,6403,6395,6359,6362,6402
0500000US19187,19187,"Webster County, Iowa",38013,38013,37863,37700,37207,37044
0500000US19189,19189,"Winnebago County, Iowa",10866,10866,10831,10729,10629,10554
0500000US19191,19191,"Winneshiek County, Iowa",21056,21056,21067,21041,21061,20994
0500000US19193,19193,"Woodbury County, Iowa",102172,102177,102342,102501,102220,102130
0500000US19195,19195,"Worth County, Iowa",7598,7598,7577,7568,7507,7541
0500000US19197,19197,"Wright County, Iowa",13229,13229,13186,13045,12997,12972
0500000US20001,20001,"Allen County, Kansas",13371,13371,13359,13350,13349,13124
0500000US20003,20003,"Anderson County, Kansas",8102,8102,8102,8065,7942,7897
0500000US20005,20005,"Atchison County, Kansas",16924,16924,16870,16788,16821,16749
0500000US20007,20007,"Barber County, Kansas",4861,4861,4847,4933,4881,4947
0500000US20009,20009,"Barton County, Kansas",27674,27674,27687,27709,27577,27509
0500000US20011,20011,"Bourbon County, Kansas",15173,15173,15165,14953,14894,14852
0500000US20013,20013,"Brown County, Kansas",9984,9984,9981,9987,9909,9997
0500000US20015,20015,"Butler County, Kansas",65880,65880,65920,65861,65730,65803
0500000US20017,20017,"Chase County, Kansas",2790,2790,2788,2795,2752,2700
0500000US20019,20019,"Chautauqua County, Kansas",3669,3669,3646,3611,3571,3552
0500000US20021,20021,"Cherokee County, Kansas",21603,21603,21562,21392,21213,20978
0500000US20023,20023,"Cheyenne County, Kansas",2726,2726,2720,2702,2683,2694
0500000US20025,20025,"Clark County, Kansas",2215,2215,2199,2129,2175,2193
0500000US20027,20027,"Clay County, Kansas",8535,8535,8550,8523,8523,8406
0500000US20029,20029,"Cloud County, Kansas",9533,9533,9519,9376,9361,9292
0500000US20031,20031,"Coffey County, Kansas",8601,8601,8590,8524,8490,8412
0500000US20033,20033,"Comanche County, Kansas",1891,1891,1886,1885,1921,1955
0500000US20035,20035,"Cowley County, Kansas",36311,36311,36303,36216,36244,36204
0500000US20037,20037,"Crawford County, Kansas",39134,39134,39191,39159,39314,39278
0500000US20039,20039,"Decatur County, Kansas",2961,2961,2947,2920,2890,2930
0500000US20041,20041,"Dickinson County, Kansas",19754,19754,19801,19725,19806,19609
0500000US20043,20043,"Doniphan County, Kansas",7945,7945,7954,7944,7869,7851
0500000US20045,20045,"Douglas County, Kansas",110826,110826,111274,112372,113043,114322
0500000US20047,20047,"Edwards County, Kansas",3037,3037,3049,3016,2972,2945
0500000US20049,20049,"Elk County, Kansas",2882,2882,2870,2797,2674,2655
0500000US20051,20051,"Ellis County, Kansas",28452,28452,28447,28768,29101,29061
0500000US20053,20053,"Ellsworth County, Kansas",6497,6497,6509,6457,6472,6398
0500000US20055,20055,"Finney County, Kansas",36776,36776,36945,37097,37161,37098
0500000US20057,20057,"Ford County, Kansas",33848,33848,34056,34378,34675,34819
0500000US20059,20059,"Franklin County, Kansas",25992,25996,26005,25898,25835,25740
0500000US20061,20061,"Geary County, Kansas",34362,34362,35302,35433,38257,37384
0500000US20063,20063,"Gove County, Kansas",2695,2695,2683,2687,2722,2769
0500000US20065,20065,"Graham County, Kansas",2597,2597,2611,2641,2583,2593
0500000US20067,20067,"Grant County, Kansas",7829,7829,7846,7912,7904,7950
0500000US20069,20069,"Gray County, Kansas",6006,6006,6027,6106,6000,6009
0500000US20071,20071,"Greeley County, Kansas",1247,1247,1256,1250,1271,1290
0500000US20073,20073,"Greenwood County, Kansas",6689,6689,6682,6614,6464,6424
0500000US20075,20075,"Hamilton County, Kansas",2690,2690,2698,2625,2622,2609
0500000US20077,20077,"Harper County, Kansas",6034,6034,6032,5946,5888,5860
0500000US20079,20079,"Harvey County, Kansas",34684,34684,34782,34725,34817,34741
0500000US20081,20081,"Haskell County, Kansas",4256,4256,4292,4242,4232,4141
0500000US20083,20083,"Hodgeman County, Kansas",1916,1916,1908,1983,1958,1950
0500000US20085,20085,"Jackson County, Kansas",13462,13462,13489,13472,13454,13366
0500000US20087,20087,"Jefferson County, Kansas",19126,19124,19122,18981,18904,18813
0500000US20089,20089,"Jewell County, Kansas",3077,3077,3067,3088,3029,3046
0500000US20091,20091,"Johnson County, Kansas",544179,544179,545696,552874,559836,566933
0500000US20093,20093,"Kearny County, Kansas",3977,3977,3989,3959,3969,3923
0500000US20095,20095,"Kingman County, Kansas",7858,7858,7842,7896,7835,7844
0500000US20097,20097,"Kiowa County, Kansas",2553,2553,2560,2557,2506,2523
0500000US20099,20099,"Labette County, Kansas",21607,21607,21547,21425,21196,20916
0500000US20101,20101,"Lane County, Kansas",1750,1750,1736,1764,1706,1720
0500000US20103,20103,"Leavenworth County, Kansas",76227,76227,76546,77109,77710,78185
0500000US20105,20105,"Lincoln County, Kansas",3241,3241,3233,3203,3162,3147
0500000US20107,20107,"Linn County, Kansas",9656,9656,9636,9603,9476,9516
0500000US20109,20109,"Logan County, Kansas",2756,2756,2771,2770,2805,2798
0500000US20111,20111,"Lyon County, Kansas",33690,33690,33632,33646,33554,33510
0500000US20113,20113,"McPherson County, Kansas",29180,29180,29139,29202,29351,29569
0500000US20115,20115,"Marion County, Kansas",12660,12660,12663,12542,12376,12219
0500000US20117,20117,"Marshall County, Kansas",10117,10117,10104,10007,10053,10002
0500000US20119,20119,"Meade County, Kansas",4575,4575,4605,4542,4436,4343
0500000US20121,20121,"Miami County, Kansas",32787,32783,32859,32669,32600,32835
0500000US20123,20123,"Mitchell County, Kansas",6373,6373,6355,6312,6374,6378
0500000US20125,20125,"Montgomery County, Kansas",35471,35471,35365,34738,34362,34292
0500000US20127,20127,"Morris County, Kansas",5923,5923,5913,5865,5870,5741
0500000US20129,20129,"Morton County, Kansas",3233,3233,3227,3173,3141,3143
0500000US20131,20131,"Nemaha County, Kansas",10178,10178,10165,10127,10129,10161
0500000US20133,20133,"Neosho County, Kansas",16512,16512,16484,16460,16445,16430
0500000US20135,20135,"Ness County, Kansas",3107,3107,3107,3128,3082,3073
0500000US20137,20137,"Norton County, Kansas",5671,5671,5660,5671,5609,5622
0500000US20139,20139,"Osage County, Kansas",16295,16295,16298,16360,16202,16142
0500000US20141,20141,"Osborne County, Kansas",3858,3858,3837,3843,3821,3818
0500000US20143,20143,"Ottawa County, Kansas",6091,6091,6093,6083,6057,6042
0500000US20145,20145,"Pawnee County, Kansas",6973,6973,6988,7041,6930,6971
0500000US20147,20147,"Phillips County, Kansas",5642,5642,5632,5547,5520,5540
0500000US20149,20149,"Pottawatomie County, Kansas",21604,21604,21733,22044,22369,22691
0500000US20151,20151,"Pratt County, Kansas",9656,9656,9646,9654,9804,9878
0500000US20153,20153,"Rawlins County, Kansas",2519,2519,2502,2544,2534,2589
0500000US20155,20155,"Reno County, Kansas",64511,64511,64563,64400,64245,64190
0500000US20157,20157,"Republic County, Kansas",4980,4980,4955,4914,4861,4820
0500000US20159,20159,"Rice County, Kansas",10083,10083,10111,10092,10013,10011
0500000US20161,20161,"Riley County, Kansas",71115,71115,71543,73254,76030,75394
0500000US20163,20163,"Rooks County, Kansas",5181,5181,5172,5191,5211,5190
0500000US20165,20165,"Rush County, Kansas",3307,3307,3317,3201,3209,3186
0500000US20167,20167,"Russell County, Kansas",6970,6970,6983,6962,6965,6933
0500000US20169,20169,"Saline County, Kansas",55606,55606,55750,55698,55815,55740
0500000US20171,20171,"Scott County, Kansas",4936,4936,4951,4913,4927,5035
0500000US20173,20173,"Sedgwick County, Kansas",498365,498365,499264,500715,503438,505415
0500000US20175,20175,"Seward County, Kansas",22952,22952,22996,23204,23409,23390
0500000US20177,20177,"Shawnee County, Kansas",177934,177934,178279,178936,179060,178831
0500000US20179,20179,"Sheridan County, Kansas",2556,2556,2550,2545,2543,2553
0500000US20181,20181,"Sherman County, Kansas",6010,6010,6010,6050,6137,6115
0500000US20183,20183,"Smith County, Kansas",3853,3853,3859,3789,3747,3706
0500000US20185,20185,"Stafford County, Kansas",4437,4437,4422,4396,4355,4359
0500000US20187,20187,"Stanton County, Kansas",2235,2235,2258,2237,2188,2194
0500000US20189,20189,"Stevens County, Kansas",5724,5724,5750,5646,5762,5816
0500000US20191,20191,"Sumner County, Kansas",24132,24132,24111,23860,23698,23591
0500000US20193,20193,"Thomas County, Kansas",7900,7900,7942,7943,7922,7948
0500000US20195,20195,"Trego County, Kansas",3001,3001,2989,2981,2970,2980
0500000US20197,20197,"Wabaunsee County, Kansas",7053,7053,7045,7047,7048,7051
0500000US20199,20199,"Wallace County, Kansas",1485,1485,1483,1526,1530,1569
0500000US20201,20201,"Washington County, Kansas",5799,5799,5799,5859,5749,5629
0500000US20203,20203,"Wichita County, Kansas",2234,2234,2238,2261,2240,2192
0500000US20205,20205,"Wilson County, Kansas",9409,9409,9394,9240,9123,9105
0500000US20207,20207,"Woodson County, Kansas",3309,3309,3301,3305,3255,3221
0500000US20209,20209,"Wyandotte County, Kansas",157505,157505,157773,157990,159175,160384
0500000US21001,21001,"Adair County, Kentucky",18656,18656,18623,18722,18672,18732
0500000US21003,21003,"Allen County, Kentucky",19956,19967,20044,20191,20259,20311
0500000US21005,21005,"Anderson County, Kentucky",21421,21421,21455,21578,21704,21811
0500000US21007,21007,"Ballard County, Kentucky",8249,8247,8259,8289,8328,8332
0500000US21009,21009,"Barren County, Kentucky",42173,42173,42179,42444,42697,43027
0500000US21011,21011,"Bath County, Kentucky",11591,11591,11629,11725,11803,11961
0500000US21013,21013,"Bell County, Kentucky",28691,28691,28702,28635,28158,27885
0500000US21015,21015,"Boone County, Kentucky",118811,118811,119300,121635,123232,124442
0500000US21017,21017,"Bourbon County, Kentucky",19985,19985,19969,19988,20014,19998
0500000US21019,21019,"Boyd County, Kentucky",49542,49538,49682,49440,49198,48886
0500000US21021,21021,"Boyle County, Kentucky",28432,28420,28594,28679,28924,29013
0500000US21023,21023,"Bracken County, Kentucky",8488,8488,8493,8501,8478,8416
0500000US21025,21025,"Breathitt County, Kentucky",13878,13876,13858,13840,13627,13545
0500000US21027,21027,"Breckinridge County, Kentucky",20059,20055,20054,20172,20050,20040
0500000US21029,21029,"Bullitt County, Kentucky",74319,74319,74497,75289,75869,76854
0500000US21031,21031,"Butler County, Kentucky",12690,12690,12716,12761,12791,12793
0500000US21033,21033,"Caldwell County, Kentucky",12984,12984,12983,12992,12937,12823
0500000US21035,21035,"Calloway County, Kentucky",37191,37191,37263,37482,37628,37657
0500000US21037,21037,"Campbell County, Kentucky",90336,90336,90546,90946,90884,90988
0500000US21039,21039,"Carlisle County, Kentucky",5104,5104,5099,5056,5053,5001
0500000US21041,21041,"Carroll County, Kentucky",10811,10811,10807,10973,10924,10953
0500000US21043,21043,"Carter County, Kentucky",27720,27718,27732,27393,27353,27202
0500000US21045,21045,"Casey County, Kentucky",15955,15952,15968,15980,16069,16067
0500000US21047,21047,"Christian County, Kentucky",73955,73945,74155,73561,75504,74167
0500000US21049,21049,"Clark County, Kentucky",35613,35613,35610,35473,35737,35614
0500000US21051,21051,"Clay County, Kentucky",21730,21730,21690,21616,21547,21364
0500000US21053,21053,"Clinton County, Kentucky",10272,10272,10279,10159,10240,10146
0500000US21055,21055,"Crittenden County, Kentucky",9315,9315,9306,9279,9274,9255
0500000US21057,21057,"Cumberland County, Kentucky",6856,6856,6859,6857,6852,6789
0500000US21059,21059,"Daviess County, Kentucky",96656,96659,96721,97215,97737,98218
0500000US21061,21061,"Edmonson County, Kentucky",12161,12161,12186,12263,12108,12062
0500000US21063,21063,"Elliott County, Kentucky",7852,7852,7885,7919,7751,7637
0500000US21065,21065,"Estill County, Kentucky",14672,14672,14697,14649,14498,14488
0500000US21067,21067,"Fayette County, Kentucky",295803,295803,296708,301313,305252,308428
0500000US21069,21069,"Fleming County, Kentucky",14348,14355,14393,14478,14515,14508
0500000US21071,21071,"Floyd County, Kentucky",39451,39451,39934,39807,39127,38728
0500000US21073,21073,"Franklin County, Kentucky",49285,49285,49254,49301,49496,49648
0500000US21075,21075,"Fulton County, Kentucky",6813,6813,6825,6719,6528,6385
0500000US21077,21077,"Gallatin County, Kentucky",8589,8589,8605,8550,8462,8474
0500000US21079,21079,"Garrard County, Kentucky",16912,16912,16931,16813,16923,16915
0500000US21081,21081,"Grant County, Kentucky",24662,24662,24689,24718,24566,24753
0500000US21083,21083,"Graves County, Kentucky",37121,37121,37205,37503,37556,37451
0500000US21085,21085,"Grayson County, Kentucky",25746,25746,25790,25867,25891,25997
0500000US21087,21087,"Green County, Kentucky",11258,11260,11226,11199,11295,11180
0500000US21089,21089,"Greenup County, Kentucky",36910,36914,36909,36870,36757,36519
0500000US21091,21091,"Hancock County, Kentucky",8565,8565,8556,8576,8662,8687
0500000US21093,21093,"Hardin County, Kentucky",105543,105549,106996,107463,107153,108191
0500000US21095,21095,"Harlan County, Kentucky",29278,29278,29240,29176,28613,28499
0500000US21097,21097,"Harrison County, Kentucky",18846,18849,18817,18660,18576,18518
0500000US21099,21099,"Hart County, Kentucky",18199,18199,18214,18318,18424,18573
0500000US21101,21101,"Henderson County, Kentucky",46250,46250,46271,46386,46472,46347
0500000US21103,21103,"Henry County, Kentucky",15416,15416,15407,15399,15345,15445
0500000US21105,21105,"Hickman County, Kentucky",4902,4902,4883,4822,4777,4745
0500000US21107,21107,"Hopkins County, Kentucky",46920,46920,46885,46890,46722,46634
0500000US21109,21109,"Jackson County, Kentucky",13494,13494,13491,13396,13315,13427
0500000US21111,21111,"Jefferson County, Kentucky",741096,741096,742256,746295,750810,756832
0500000US21113,21113,"Jessamine County, Kentucky",48586,48586,48696,48953,49586,50173
0500000US21115,21115,"Johnson County, Kentucky",23356,23358,23387,23422,23406,23449
0500000US21117,21117,"Kenton County, Kentucky",159720,159721,159846,160407,161502,163145
0500000US21119,21119,"Knott County, Kentucky",16346,16346,16298,16219,16048,15976
0500000US21121,21121,"Knox County, Kentucky",31883,31883,31852,32065,31697,31790
0500000US21123,21123,"Larue County, Kentucky",14193,14193,14201,14219,14087,14064
0500000US21125,21125,"Laurel County, Kentucky",58849,58849,59006,59360,59446,59563
0500000US21127,21127,"Lawrence County, Kentucky",15860,15858,15888,15922,15829,15856
0500000US21129,21129,"Lee County, Kentucky",7887,7889,7798,7491,7334,7260
0500000US21131,21131,"Leslie County, Kentucky",11310,11310,11290,11291,11138,11019
0500000US21133,21133,"Letcher County, Kentucky",24519,24519,24572,24458,23997,23619
0500000US21135,21135,"Lewis County, Kentucky",13870,13872,13853,13868,13853,13806
0500000US21137,21137,"Lincoln County, Kentucky",24742,24754,24760,24698,24408,24370
0500000US21139,21139,"Livingston County, Kentucky",9519,9519,9538,9514,9449,9359
0500000US21141,21141,"Logan County, Kentucky",26835,26835,26856,26826,26681,26876
0500000US21143,21143,"Lyon County, Kentucky",8314,8319,8320,8417,8449,8451
0500000US21145,21145,"McCracken County, Kentucky",65565,65565,65565,65826,65634,65373
0500000US21147,21147,"McCreary County, Kentucky",18306,18306,18294,18272,18053,17989
0500000US21149,21149,"McLean County, Kentucky",9531,9531,9518,9524,9516,9496
0500000US21151,21151,"Madison County, Kentucky",82916,82916,83133,84101,84759,85590
0500000US21153,21153,"Magoffin County, Kentucky",13333,13333,13316,13228,13065,12950
0500000US21155,21155,"Marion County, Kentucky",19820,19820,19813,20049,20039,20045
0500000US21157,21157,"Marshall County, Kentucky",31448,31448,31457,31263,31242,31107
0500000US21159,21159,"Martin County, Kentucky",12929,12929,12879,12853,12758,12647
0500000US21161,21161,"Mason County, Kentucky",17490,17490,17509,17545,17465,17278
0500000US21163,21163,"Meade County, Kentucky",28602,28597,28700,29605,29220,29210
0500000US21165,21165,"Menifee County, Kentucky",6306,6306,6357,6400,6307,6288
0500000US21167,21167,"Mercer County, Kentucky",21331,21331,21338,21255,21336,21349
0500000US21169,21169,"Metcalfe County, Kentucky",10099,10099,10119,10068,9979,9983
0500000US21171,21171,"Monroe County, Kentucky",10963,10963,10978,10899,10841,10681
0500000US21173,21173,"Montgomery County, Kentucky",26499,26499,26532,26745,26875,27251
0500000US21175,21175,"Morgan County, Kentucky",13923,13923,13753,13740,13483,13380
0500000US21177,21177,"Muhlenberg County, Kentucky",31499,31499,31642,31476,31332,31179
